,health_region,latitude,longitude,date_reported,count
240,Brant County Health Unit,43.120346292365504,-80.2953888130644,2020/03/14 ,11
5600,Middlesex-London Health Unit,42.9957155911644,-81.4569831975843,2020/03/14 ,26
8274,Regina,50.6313361657158,-103.859137797617,2020/03/14 ,3
4544,Lanaudière,46.6393956254668,-73.9187307043287,2020/03/14 ,1
2598,Fraser,49.50523412520022,-122.004814371323,2020/03/15 ,40
10560,Vancouver Island,49.6514791757386,-125.735773786798,2020/03/15 ,10
7718,Peel Public Health,43.761613367985795,-79.8135709174832,2020/03/15 ,100
11731,Zone 3 (Fredericton area),46.183541366853895,-66.879655778533,2020/03/15 ,4
5601,Middlesex-London Health Unit,42.9957155911644,-81.4569831975843,2020/03/15 ,30
10327,Vancouver Coastal,50.474624222847005,-124.057915271406,2020/03/15 ,81
7234,Ottawa Public Health,45.179578394671296,-75.79995194779009,2020/03/15 ,142
5824,Montréal,45.5420718322781,-73.6056683339095,2020/03/15 ,13
241,Brant County Health Unit,43.120346292365504,-80.2953888130644,2020/03/15 ,15
402,Calgary Zone,50.9884145086295,-114.283168450939,2020/03/15 ,46
5388,Mauricie,47.50931561703021,-73.5153947499276,2020/03/15 ,3
4545,Lanaudière,46.6393956254668,-73.9187307043287,2020/03/15 ,2
11808,Zone 4 - Central,44.888789395176794,-63.3485853415921,2020/03/15 ,2
10915,Windsor-Essex County Health Unit,42.15642327246579,-82.7775325262376,2020/03/15 ,24
10071,Toronto Public Health,43.7258448177115,-79.38955775264292,2020/03/15 ,336
11156,Winnipeg,49.8947996853331,-97.1409755212858,2020/03/15 ,6
3368,Halton Region Health Department,43.5120970944726,-79.89050808662621,2020/03/15 ,51
6068,Montérégie,45.4401754931661,-73.3255910933247,2020/03/15 ,9
7968,Peterborough Public Health,44.5366772660357,-78.2123316102003,2020/03/15 ,14
4405,Lambton Public Health,42.8862751323789,-82.098372496214,2020/03/15 ,15
11638,Zone 1 - Western,44.3785833351023,-65.1616230507578,2020/03/15 ,1
2033,Edmonton Zone,53.5729702998736,-113.539688518144,2020/03/15 ,15
8064,Porcupine Health Unit,51.853103224034,-83.5157764345347,2020/03/15 ,8
645,Capitale-Nationale,47.422683043603,-71.2830947526522,2020/03/15 ,2
1304,Chaudière-Appalaches,46.491200690156404,-70.7477280752077,2020/03/15 ,3
9711,Southwestern Public Health,42.9893301339841,-80.78600767813751,2020/03/15 ,7
1866,Eastern Ontario Health Unit,45.2730604989199,-74.9525787332565,2020/03/15 ,12
4784,Laurentides,46.6452702894389,-74.9739693177174,2020/03/15 ,3
4193,Interlake-Eastern,50.9898543503992,-97.4319735979513,2020/03/15 ,1
3238,"Haliburton, Kawartha, Pine Ridge District Health Unit",44.671237943179996,-78.8972219188295,2020/03/15 ,23
2973,Grey Bruce Health Unit,44.408278964943,-81.00861060701341,2020/03/15 ,7
2270,Estrie,45.427844381434,-71.8210439386672,2020/03/15 ,4
10690,Wellington-Dufferin-Guelph Public Health,43.853641543071014,-80.3720849799467,2020/03/15 ,8
84,Algoma Public Health Unit,47.5967892953798,-84.4124686269621,2020/03/15 ,2
3849,Hastings and Prince Edward Counties Health Unit,44.63116713737609,-77.551860572946,2020/03/15 ,5
4009,Interior,50.9405253201888,-119.73621864343201,2020/03/15 ,7
8411,"Region of Waterloo, Public Health",43.4628358316936,-80.538675714985,2020/03/15 ,51
5260,"Leeds, Grenville and Lanark District Health Unit",44.86378243852969,-76.11805843581192,2020/03/15 ,6
9039,Simcoe Muskoka District Health Unit,44.7777546278497,-79.54577338792849,2020/03/15 ,22
1579,Durham Region Health Department,44.035149668883,-78.8824982293323,2020/03/15 ,50
3087,Haldimand-Norfolk Health Unit,42.8544467138721,-80.178035377337,2020/03/15 ,14
3611,Hamilton Public Health Services,43.253243134117405,-79.9584634171255,2020/03/15 ,46
11339,York Region Public Health Services,44.0749766386361,-79.42821218354659,2020/03/15 ,120
6325,Niagara Region Public Health Department,43.045445996685,-79.31367035851301,2020/03/15 ,30
3612,Hamilton Public Health Services,43.253243134117405,-79.9584634171255,2020/03/16 ,57
11157,Winnipeg,49.8947996853331,-97.1409755212858,2020/03/16 ,7
9712,Southwestern Public Health,42.9893301339841,-80.78600767813751,2020/03/16 ,10
9855,Sudbury & District Health Unit,47.8465144535024,-83.047165707,2020/03/16 ,6
2599,Fraser,49.50523412520022,-122.004814371323,2020/03/16 ,51
9953,Thunder Bay District Health Unit,52.3972470879767,-88.53140488204839,2020/03/16 ,5
4010,Interior,50.9405253201888,-119.73621864343201,2020/03/16 ,8
3369,Halton Region Health Department,43.5120970944726,-79.89050808662621,2020/03/16 ,70
998,Central Zone,52.61788723717071,-111.77504425497,2020/03/16 ,2
5602,Middlesex-London Health Unit,42.9957155911644,-81.4569831975843,2020/03/16 ,41
4406,Lambton Public Health,42.8862751323789,-82.098372496214,2020/03/16 ,18
11668,Zone 2 (Saint John area),45.38359816340761,-66.0809790947305,2020/03/16 ,1
10072,Toronto Public Health,43.7258448177115,-79.38955775264292,2020/03/16 ,402
9373,South Zone,50.37274620695271,-111.19035661792299,2020/03/16 ,1
4546,Lanaudière,46.6393956254668,-73.9187307043287,2020/03/16 ,3
3239,"Haliburton, Kawartha, Pine Ridge District Health Unit",44.671237943179996,-78.8972219188295,2020/03/16 ,28
3088,Haldimand-Norfolk Health Unit,42.8544467138721,-80.178035377337,2020/03/16 ,15
9040,Simcoe Muskoka District Health Unit,44.7777546278497,-79.54577338792849,2020/03/16 ,28
5261,"Leeds, Grenville and Lanark District Health Unit",44.86378243852969,-76.11805843581192,2020/03/16 ,7
10328,Vancouver Coastal,50.474624222847005,-124.057915271406,2020/03/16 ,109
2974,Grey Bruce Health Unit,44.408278964943,-81.00861060701341,2020/03/16 ,8
7235,Ottawa Public Health,45.179578394671296,-75.79995194779009,2020/03/16 ,157
4298,"Kingston, Frontenac and Lennox & Addington Public Health",44.6767544337525,-76.8842542359787,2020/03/16 ,8
7719,Peel Public Health,43.761613367985795,-79.8135709174832,2020/03/16 ,127
1305,Chaudière-Appalaches,46.491200690156404,-70.7477280752077,2020/03/16 ,4
1580,Durham Region Health Department,44.035149668883,-78.8824982293323,2020/03/16 ,64
1867,Eastern Ontario Health Unit,45.2730604989199,-74.9525787332565,2020/03/16 ,20
2034,Edmonton Zone,53.5729702998736,-113.539688518144,2020/03/16 ,22
6069,Montérégie,45.4401754931661,-73.3255910933247,2020/03/16 ,10
6997,Northern,56.9556933873242,-126.206054779952,2020/03/16 ,493
7136,Northwestern Health Unit,51.4948088893784,-92.55345583253307,2020/03/16 ,2
5825,Montréal,45.5420718322781,-73.6056683339095,2020/03/16 ,21
1160,Chatham-Kent Health Unit,42.4192532527263,-82.12808769432559,2020/03/16 ,3
8065,Porcupine Health Unit,51.853103224034,-83.5157764345347,2020/03/16 ,11
6694,North Bay Parry Sound District Health Unit,46.0853843053216,-79.6868232876775,2020/03/16 ,3
8412,"Region of Waterloo, Public Health",43.4628358316936,-80.538675714985,2020/03/16 ,60
10691,Wellington-Dufferin-Guelph Public Health,43.853641543071014,-80.3720849799467,2020/03/16 ,11
11340,York Region Public Health Services,44.0749766386361,-79.42821218354659,2020/03/16 ,150
6326,Niagara Region Public Health Department,43.045445996685,-79.31367035851301,2020/03/16 ,43
6736,North Zone,56.806199045895994,-115.19080204304899,2020/03/16 ,2
403,Calgary Zone,50.9884145086295,-114.283168450939,2020/03/16 ,62
11809,Zone 4 - Central,44.888789395176794,-63.3485853415921,2020/03/16 ,4
10916,Windsor-Essex County Health Unit,42.15642327246579,-82.7775325262376,2020/03/16 ,31
10561,Vancouver Island,49.6514791757386,-125.735773786798,2020/03/16 ,12
8275,Regina,50.6313361657158,-103.859137797617,2020/03/16 ,4
242,Brant County Health Unit,43.120346292365504,-80.2953888130644,2020/03/16 ,20
8413,"Region of Waterloo, Public Health",43.4628358316936,-80.538675714985,2020/03/17 ,68
6070,Montérégie,45.4401754931661,-73.3255910933247,2020/03/17 ,13
10073,Toronto Public Health,43.7258448177115,-79.38955775264292,2020/03/17 ,483
7236,Ottawa Public Health,45.179578394671296,-75.79995194779009,2020/03/17 ,179
2271,Estrie,45.427844381434,-71.8210439386672,2020/03/17 ,10
5262,"Leeds, Grenville and Lanark District Health Unit",44.86378243852969,-76.11805843581192,2020/03/17 ,8
6737,North Zone,56.806199045895994,-115.19080204304899,2020/03/17 ,3
646,Capitale-Nationale,47.422683043603,-71.2830947526522,2020/03/17 ,3
2975,Grey Bruce Health Unit,44.408278964943,-81.00861060701341,2020/03/17 ,10
9856,Sudbury & District Health Unit,47.8465144535024,-83.047165707,2020/03/17 ,8
8066,Porcupine Health Unit,51.853103224034,-83.5157764345347,2020/03/17 ,12
404,Calgary Zone,50.9884145086295,-114.283168450939,2020/03/17 ,63
4394,Labrador-Grenfell,53.35616550944179,-61.1866959820846,2020/03/17 ,3
8276,Regina,50.6313361657158,-103.859137797617,2020/03/17 ,5
4547,Lanaudière,46.6393956254668,-73.9187307043287,2020/03/17 ,6
10917,Windsor-Essex County Health Unit,42.15642327246579,-82.7775325262376,2020/03/17 ,38
3908,Huron Perth District Health Unit,43.6005140652761,-81.2814845283638,2020/03/17 ,6
3240,"Haliburton, Kawartha, Pine Ridge District Health Unit",44.671237943179996,-78.8972219188295,2020/03/17 ,34
243,Brant County Health Unit,43.120346292365504,-80.2953888130644,2020/03/17 ,24
4785,Laurentides,46.6452702894389,-74.9739693177174,2020/03/17 ,7
3370,Halton Region Health Department,43.5120970944726,-79.89050808662621,2020/03/17 ,78
6327,Niagara Region Public Health Department,43.045445996685,-79.31367035851301,2020/03/17 ,52
4407,Lambton Public Health,42.8862751323789,-82.098372496214,2020/03/17 ,28
3613,Hamilton Public Health Services,43.253243134117405,-79.9584634171255,2020/03/17 ,61
2035,Edmonton Zone,53.5729702998736,-113.539688518144,2020/03/17 ,30
1161,Chatham-Kent Health Unit,42.4192532527263,-82.12808769432559,2020/03/17 ,4
3089,Haldimand-Norfolk Health Unit,42.8544467138721,-80.178035377337,2020/03/17 ,20
11639,Zone 1 - Western,44.3785833351023,-65.1616230507578,2020/03/17 ,2
9041,Simcoe Muskoka District Health Unit,44.7777546278497,-79.54577338792849,2020/03/17 ,32
10692,Wellington-Dufferin-Guelph Public Health,43.853641543071014,-80.3720849799467,2020/03/17 ,18
4011,Interior,50.9405253201888,-119.73621864343201,2020/03/17 ,9
11341,York Region Public Health Services,44.0749766386361,-79.42821218354659,2020/03/17 ,176
10562,Vancouver Island,49.6514791757386,-125.735773786798,2020/03/17 ,16
11810,Zone 4 - Central,44.888789395176794,-63.3485853415921,2020/03/17 ,5
11158,Winnipeg,49.8947996853331,-97.1409755212858,2020/03/17 ,12
5603,Middlesex-London Health Unit,42.9957155911644,-81.4569831975843,2020/03/17 ,51
4299,"Kingston, Frontenac and Lennox & Addington Public Health",44.6767544337525,-76.8842542359787,2020/03/17 ,10
1868,Eastern Ontario Health Unit,45.2730604989199,-74.9525787332565,2020/03/17 ,25
10329,Vancouver Coastal,50.474624222847005,-124.057915271406,2020/03/17 ,134
11732,Zone 3 (Fredericton area),46.183541366853895,-66.879655778533,2020/03/17 ,5
9582,Southern Health,49.3727965122077,-97.1378524148177,2020/03/17 ,2
7720,Peel Public Health,43.761613367985795,-79.8135709174832,2020/03/17 ,158
999,Central Zone,52.61788723717071,-111.77504425497,2020/03/17 ,3
2600,Fraser,49.50523412520022,-122.004814371323,2020/03/17 ,62
5826,Montréal,45.5420718322781,-73.6056683339095,2020/03/17 ,28
8646,Renfrew County and District Health Unit,45.8063337130374,-77.7769517974534,2020/03/17 ,2
7969,Peterborough Public Health,44.5366772660357,-78.2123316102003,2020/03/17 ,18
1581,Durham Region Health Department,44.035149668883,-78.8824982293323,2020/03/17 ,74
4012,Interior,50.9405253201888,-119.73621864343201,2020/03/18 ,10
1869,Eastern Ontario Health Unit,45.2730604989199,-74.9525787332565,2020/03/18 ,26
2601,Fraser,49.50523412520022,-122.004814371323,2020/03/18 ,85
5604,Middlesex-London Health Unit,42.9957155911644,-81.4569831975843,2020/03/18 ,59
6328,Niagara Region Public Health Department,43.045445996685,-79.31367035851301,2020/03/18 ,62
10330,Vancouver Coastal,50.474624222847005,-124.057915271406,2020/03/18 ,163
3850,Hastings and Prince Edward Counties Health Unit,44.63116713737609,-77.551860572946,2020/03/18 ,7
7476,Outaouais,46.52414991912029,-76.4334881951376,2020/03/18 ,1
9857,Sudbury & District Health Unit,47.8465144535024,-83.047165707,2020/03/18 ,11
9042,Simcoe Muskoka District Health Unit,44.7777546278497,-79.54577338792849,2020/03/18 ,36
2036,Edmonton Zone,53.5729702998736,-113.539688518144,2020/03/18 ,34
1582,Durham Region Health Department,44.035149668883,-78.8824982293323,2020/03/18 ,88
11342,York Region Public Health Services,44.0749766386361,-79.42821218354659,2020/03/18 ,217
4408,Lambton Public Health,42.8862751323789,-82.098372496214,2020/03/18 ,30
3614,Hamilton Public Health Services,43.253243134117405,-79.9584634171255,2020/03/18 ,71
9713,Southwestern Public Health,42.9893301339841,-80.78600767813751,2020/03/18 ,11
9259,South,49.8454465515808,-106.265915752673,2020/03/18 ,1
3090,Haldimand-Norfolk Health Unit,42.8544467138721,-80.178035377337,2020/03/18 ,24
4786,Laurentides,46.6452702894389,-74.9739693177174,2020/03/18 ,8
7137,Northwestern Health Unit,51.4948088893784,-92.55345583253307,2020/03/18 ,3
11640,Zone 1 - Western,44.3785833351023,-65.1616230507578,2020/03/18 ,4
10693,Wellington-Dufferin-Guelph Public Health,43.853641543071014,-80.3720849799467,2020/03/18 ,20
7970,Peterborough Public Health,44.5366772660357,-78.2123316102003,2020/03/18 ,20
244,Brant County Health Unit,43.120346292365504,-80.2953888130644,2020/03/18 ,28
3371,Halton Region Health Department,43.5120970944726,-79.89050808662621,2020/03/18 ,88
3241,"Haliburton, Kawartha, Pine Ridge District Health Unit",44.671237943179996,-78.8972219188295,2020/03/18 ,44
8414,"Region of Waterloo, Public Health",43.4628358316936,-80.538675714985,2020/03/18 ,79
9954,Thunder Bay District Health Unit,52.3972470879767,-88.53140488204839,2020/03/18 ,6
405,Calgary Zone,50.9884145086295,-114.283168450939,2020/03/18 ,86
6738,North Zone,56.806199045895994,-115.19080204304899,2020/03/18 ,4
2476,Far North,57.203311469274595,-105.958652968581,2020/03/18 ,2
9374,South Zone,50.37274620695271,-111.19035661792299,2020/03/18 ,4
11159,Winnipeg,49.8947996853331,-97.1409755212858,2020/03/18 ,14
11598,Zone 1 (Moncton area),46.184103044737796,-64.8672842784594,2020/03/18 ,3
8277,Regina,50.6313361657158,-103.859137797617,2020/03/18 ,8
7237,Ottawa Public Health,45.179578394671296,-75.79995194779009,2020/03/18 ,194
11811,Zone 4 - Central,44.888789395176794,-63.3485853415921,2020/03/18 ,7
7721,Peel Public Health,43.761613367985795,-79.8135709174832,2020/03/18 ,181
2272,Estrie,45.427844381434,-71.8210439386672,2020/03/18 ,18
4300,"Kingston, Frontenac and Lennox & Addington Public Health",44.6767544337525,-76.8842542359787,2020/03/18 ,15
8863,Saskatoon,52.0415603863704,-105.573529856825,2020/03/18 ,5
10918,Windsor-Essex County Health Unit,42.15642327246579,-82.7775325262376,2020/03/18 ,49
10074,Toronto Public Health,43.7258448177115,-79.38955775264292,2020/03/18 ,554
2976,Grey Bruce Health Unit,44.408278964943,-81.00861060701341,2020/03/18 ,11
1306,Chaudière-Appalaches,46.491200690156404,-70.7477280752077,2020/03/18 ,6
647,Capitale-Nationale,47.422683043603,-71.2830947526522,2020/03/18 ,8
11733,Zone 3 (Fredericton area),46.183541366853895,-66.879655778533,2020/03/18 ,7
11771,Zone 3 - Eastern,45.8614621266746,-61.250230258396215,2020/03/18 ,1
10563,Vancouver Island,49.6514791757386,-125.735773786798,2020/03/18 ,23
3909,Huron Perth District Health Unit,43.6005140652761,-81.2814845283638,2020/03/18 ,7
5827,Montréal,45.5420718322781,-73.6056683339095,2020/03/18 ,31
5263,"Leeds, Grenville and Lanark District Health Unit",44.86378243852969,-76.11805843581192,2020/03/18 ,14
11812,Zone 4 - Central,44.888789395176794,-63.3485853415921,2020/03/19 ,8
10075,Toronto Public Health,43.7258448177115,-79.38955775264292,2020/03/19 ,615
8278,Regina,50.6313361657158,-103.859137797617,2020/03/19 ,9
7138,Northwestern Health Unit,51.4948088893784,-92.55345583253307,2020/03/19 ,5
4409,Lambton Public Health,42.8862751323789,-82.098372496214,2020/03/19 ,39
2037,Edmonton Zone,53.5729702998736,-113.539688518144,2020/03/19 ,43
9375,South Zone,50.37274620695271,-111.19035661792299,2020/03/19 ,5
406,Calgary Zone,50.9884145086295,-114.283168450939,2020/03/19 ,101
3242,"Haliburton, Kawartha, Pine Ridge District Health Unit",44.671237943179996,-78.8972219188295,2020/03/19 ,58
245,Brant County Health Unit,43.120346292365504,-80.2953888130644,2020/03/19 ,30
2602,Fraser,49.50523412520022,-122.004814371323,2020/03/19 ,97
4548,Lanaudière,46.6393956254668,-73.9187307043287,2020/03/19 ,7
10919,Windsor-Essex County Health Unit,42.15642327246579,-82.7775325262376,2020/03/19 ,55
9260,South,49.8454465515808,-106.265915752673,2020/03/19 ,2
6568,North,53.3299842627168,-107.914440412446,2020/03/19 ,1
8241,Prince Edward Island,46.255707480729505,-63.1327337567033,2020/03/19 ,2
4787,Laurentides,46.6452702894389,-74.9739693177174,2020/03/19 ,9
125,Bas-Saint-Laurent,48.346700666623704,-68.0263261753884,2020/03/19 ,1
8067,Porcupine Health Unit,51.853103224034,-83.5157764345347,2020/03/19 ,15
5264,"Leeds, Grenville and Lanark District Health Unit",44.86378243852969,-76.11805843581192,2020/03/19 ,18
7238,Ottawa Public Health,45.179578394671296,-75.79995194779009,2020/03/19 ,219
6695,North Bay Parry Sound District Health Unit,46.0853843053216,-79.6868232876775,2020/03/19 ,4
648,Capitale-Nationale,47.422683043603,-71.2830947526522,2020/03/19 ,10
2273,Estrie,45.427844381434,-71.8210439386672,2020/03/19 ,26
9858,Sudbury & District Health Unit,47.8465144535024,-83.047165707,2020/03/19 ,15
7722,Peel Public Health,43.761613367985795,-79.8135709174832,2020/03/19 ,205
1870,Eastern Ontario Health Unit,45.2730604989199,-74.9525787332565,2020/03/19 ,29
6739,North Zone,56.806199045895994,-115.19080204304899,2020/03/19 ,12
5828,Montréal,45.5420718322781,-73.6056683339095,2020/03/19 ,38
9955,Thunder Bay District Health Unit,52.3972470879767,-88.53140488204839,2020/03/19 ,7
